v_x1,v_y1,v_x2,v_y2,v_total1,v_total2
-0.6062383809011871,-0.298197435769447,-3.9525520204175764,-2.7024971266085354,0.6756083815178482,4.788126793792585
-0.614472128443088,-0.2970656680986306,-4.098757296351717,-2.5875776842393603,0.682513009250567,4.8472022493774665
-0.6285085867941921,-0.2985073247327966,-4.239572089967509,-2.4612449241612655,0.6957942703078,4.9022135900775545
-0.6489203397484046,-0.30258660345980426,-4.373590596133943,-2.3246362932278646,0.7160001815171039,4.953001978435244
-0.6762898579120958,-0.3093381726068229,-4.499474893736424,-2.1791351702261346,0.7436787457945072,4.999390403787334
-0.7112114307135026,-0.3187605462678707,-4.6159931902845805,-2.026356249008391,0.7793779474905218,5.041181684947388
-0.7542932990092978,-0.33080800240023905,-4.722057249882199,-1.8681225951592244,0.8236457462904586,5.07815977512617
-0.8061598936859049,-0.3453809030685859,-4.8167575798396856,-1.7064340957321638,0.877030069263387,5.110094999706004
-0.8674540465235733,-0.3623142675665756,-4.89939486897072,-1.5434272351758829,0.9400788005866454,5.136753616086652
-0.9388389904011372,-0.38136444029857514,-4.969506131191353,-1.3813263506223925,1.0133397684003485,5.157911755242835
-1.019602013486417,-0.40166066646464227,-5.027307792712652,-1.2221495538365255,1.095864753010323,5.17372913618525
-1.1046132956408985,-0.4206688233545181,-5.074271916463735,-1.0666949379005481,1.1820037190504613,5.1851782585322175
-1.1919637897016344,-0.43725108789682143,-5.110688082307086,-0.9155293458599251,1.2696323049713394,5.192044554678473
-1.283754288989909,-0.45182403605268134,-5.136032784901253,-0.7697959136522962,1.360944537464669,5.193401439928969
-1.3795922871147401,-0.4637936598275524,-5.150983407033746,-0.6303088466283379,1.455465368039623,5.189404522840258
-1.4788174163591965,-0.47248541481613565,-5.156376647588254,-0.49760658846766714,1.5524636608118287,5.180331306845144
-1.5807351166959378,-0.47724768777682103,-5.1530862004680955,-0.3719888896731341,1.6512083044377055,5.166495245666541
-1.684612558340199,-0.4774622895080344,-5.141986294305633,-0.25353195523565425,1.750968220619599,5.148232852460405
-1.789675337290212,-0.4725558065551859,-5.123918724817563,-0.14210911256110276,1.851012372517768,5.125889005666133
-1.895105202145525,-0.4620116429478667,-5.099664233325387,-0.037416101550287996,1.950609772716834,5.099801491951763
-2.000039057689695,-0.4453825548431779,-5.069918886895523,0.060999977873634,2.049029490379023,5.07028584174507
-2.103569468444484,-0.4223034491681639,-5.0352759166047365,0.1537090614664443,2.1455406572123343,5.037621465723339
-2.2047468528415353,-0.3925041835900248,-4.996213275561203,0.24136486921266123,2.239412471888626,5.002039993341122
-2.3025835152962273,-0.35582207125856313,-4.953086991208418,0.32467100218379413,2.3299142025638337,4.963716551349109
-2.3960653682430566,-0.31221437112099754,-4.906127652643648,0.40434412972711503,2.41632097669747,4.922761696373231
-2.4848763966993803,-0.2618258790020467,-4.855209849955534,0.48069952239212344,2.4986323254510436,4.878948115929627
-2.5696273036808734,-0.204914999171423,-4.800073380625053,0.5535771874918471,2.5777848313440863,4.831889088327318
-2.6503407419820606,-0.1416509928799298,-4.740916653080612,0.6231908965366131,2.6541234056452403,4.781700283893082
-2.7262878058006996,-0.07217348922390568,-4.678139336201954,0.6901743636306457,2.7272429691181435,4.728776617808567
-2.7967966714911054,0.0032863467886383503,-4.6119987345848035,0.7551273930402769,2.7967986022842157,4.673408788831941
-2.861200559234848,0.08441032061712388,-4.542673101773534,0.818633406242054,2.8624454129978605,4.61584657060785
-2.9188460458870202,0.17079088964905564,-4.470275601277599,0.8812391818300988,2.923838533089235,4.5563084231612745
-2.9691019625717314,0.26192994754350957,-4.3948706324345155,0.943436984781847,2.9806331142170874,4.49499290545487
-3.011368723282862,0.3572388294934183,-4.316491916234339,1.0056493636990247,3.0324843229378917,4.4320912790267135
-3.0450879033672353,0.45603963863473784,-4.2351617115494875,1.0682168269163812,3.079047335011199,4.367800580644919
-3.0697518614678008,0.557567971052797,-4.150910520812349,1.1313885474314034,3.1199773289767605,4.3023363649358695
-3.0849131762838233,0.6609770893195057,-4.0637966447912275,1.1953161930766107,3.154929479055726,4.235944283350243
-3.090193651359014,0.7653435626957856,-3.9739249575791575,1.260050932377182,3.183558947445364,4.168909680078847
-3.085292627986036,0.869674356746653,-3.8814642941672037,1.325543627886473,3.205520876096065,4.101564454732528
-3.0701333350898254,0.9729643510289974,-3.786612282753016,1.391584337296,3.2206176928662384,4.034221058358547
-3.045076025300973,1.0743123461448623,-3.6895715597690124,1.4577583245914727,3.229030042743804,3.9671145216103962
-3.0098560038146593,1.1725531037822572,-3.5909006916799306,1.5239198159892626,3.2301879116993417,3.9008844360057826
-2.9641053316553667,1.2663933718126286,-3.491192630983895,1.589842918016823,3.2233015045630977,3.8361473499599175
-2.9083514625390294,1.3548175974652654,-3.3907444752202016,1.654815152757557,3.2084324758446243,3.773004278560036
-2.8432717320025507,1.4369046322467183,-3.289909194078473,1.7180903373886354,3.185732108036842,3.711514099759054
-2.7695988685225545,1.5118088554537175,-3.189117801474669,1.7789515649314978,3.155351629842496,3.651731236284353
-2.688111045405472,1.5787669284733619,-3.088864856356768,1.8367281567638132,3.117442221897964,3.593696762761838
-2.5996211622814958,1.6371030198112644,-2.989693080565694,1.8908102493174173,3.0721550229207115,3.5374324184224615
-2.5049655915845914,1.6862324799287836,-2.892177425007098,1.9406610555854902,3.0196411361930937,3.48293778158423
-2.4049926233410335,1.7256639798171087,-2.796908884118625,1.9858268632933178,2.9600516363001184,3.430190612347814
-2.3005508339080007,1.7550001608491106,-2.7044783258976404,2.0259448521183927,2.893537576043415,3.379150123784843
-2.192670298890034,1.7741020113996293,-2.6153303163580377,2.060692559097035,2.820503676027869,3.32962557756564
-2.083111617716922,1.7836400030852124,-2.52923312495337,2.089585831385435,2.7423941497299453,3.2807604525609837
-1.973239241331357,1.7842301523358464,-2.4459343207780626,2.1123052703454386,2.660291401338272,3.231784067150706
-1.86360367773871,1.7759932930612354,-2.3656518899059282,2.1288932565744427,2.5743292028564912,3.1825297111108997
-1.7548794728987065,1.7592688730931123,-2.2885091715731876,2.1394602924262234,2.4848800639539026,3.132820545649415
-1.6477002376401282,1.7344890357130929,-2.2145424773180116,2.1441702674850056,2.3923562209939115,3.08247701042725
-1.5426260926990738,1.7021441020657697,-2.1437178729361754,2.143235658687119,2.297169955852918,3.031333932019699
-1.4401433911648782,1.6627732581880963,-2.075932964719981,2.136905178349878,2.1997335964296525,2.979238395172433
-1.34066576155284,1.616955625494767,-2.011020390629314,2.12545152687642,2.1004595161581263,2.9260463435544186
-1.2445363475675122,1.565301845512112,-1.9487528447531897,2.1091595238158987,1.9997601326109857,2.871618280140478
-1.1520311071158538,1.5084462797914824,-1.888849444957283,2.0883148601487385,1.8980479052909447,2.815814479122068
-1.0633630244819687,1.4470398969384468,-1.83098323765277,2.063193683103588,1.7957353327166758,2.758490128777692
-0.978670020628672,1.3817189118844646,-1.7748111759055547,2.034060529434763,1.6932047013685363,2.699510501465717
-0.8978562629668521,1.3128463155866685,-1.7201894669246842,2.001227852276509,1.5905066228401223,2.638932496075994
-0.8206538251198011,1.240548490177608,-1.667154550572602,1.965059319276647,1.4874250425368345,2.5769870825774297
-0.7468800167390583,1.1650727229218694,-1.6156381141832197,1.9258910148794885,1.3839162579797648,2.513830288065417
-0.6764093968266311,1.0867676654359417,-1.5654704579999092,1.8840235841904507,1.2800756347780602,2.4495392670166116
-0.609094835548119,1.0059719547611572,-1.5164627048689774,1.8397398526937978,1.1760000393101073,2.3841773971012166
-0.5447692435930541,0.9230126974917733,-1.468410520328666,1.7933048158702276,1.0717863446116431,2.3177945592384273
-0.48324815480318,0.8382053970639738,-1.4210970244987347,1.7449657456889345,0.9675314293540299,2.2504271164974208
-0.4243322848522197,0.7518540812789916,-1.374295678664681,1.6949525335381344,0.8633321768032174,2.182098234118656
-0.36781005384213245,0.6642516051653635,-1.3277731308985754,1.6434782445202025,0.7592854737660364,2.112818550502483
-0.3134600630327212,0.5756801036318971,-1.281292007280266,1.5907398571005236,0.6554882095309643,2.0425872076580935
-0.26105351801488885,0.48641156802833635,-1.234613637275901,1.53691916145988,0.5520372748100755,1.9713932490018755
-0.21035659245014937,0.39670852068640877,-1.187500703575998,1.4821837895354177,0.4490295606888672,1.8992173932846819
-0.16113272801455333,0.3068247617317172,-1.1397198081787399,1.4266883496186653,0.34656195759075614,1.8260341968573903
-0.11314486739561067,0.21700616291109084,-1.0910439477182623,1.370575638488998,0.24473135426292483,1.7518146239463166
-0.0661576180948543,0.12749148384832226,-1.041254891984828,1.3139779043787188,0.14363463679012667,1.676529058286144
-0.019939345391596853,0.03851318700370588,-0.9901454602681293,1.2570181345761375,0.0433686876424433,1.6001508126245034
0.025735806863161015,-0.049701771344804364,-0.9375216905898094,1.1998113421664818,0.055969615236386445,1.522660230359258
0.07108596891399341,-0.13693119557399006,-0.8832048970923567,1.1424658272755106,0.1542833992941676,1.4440495340327621
0.11631967273212615,-0.22295697075326892,-0.8270336108407054,1.0850843892152708,0.2514757981834096,1.364328671977135
0.16163405654897933,-0.30756446684755934,-0.7688653990958374,1.027765467132734,0.3474499525164769,1.283532569651962
0.20734555078430905,-0.39078893968871775,-0.7086926799789005,0.970737025002196,0.44238916443904996,1.2019050238541273
0.25385078046854687,-0.47282915773386147,-0.6465738365352023,0.9143418965009482,0.5366634244550333,1.1198566112627104
0.3009447479141755,-0.5527904597488922,-0.5820636406800698,0.8582996918502352,0.629400535181309,1.0370518033502214
0.34829008448470344,-0.6296072875880733,-0.5147118888466616,0.8021037444843577,0.7195215907353807,0.9530470845849779
0.39598255581667763,-0.7030968256932894,-0.4445486977721718,0.7456474096231439,0.806937005478797,0.8681092121205939
0.4441140117978682,-0.7731244163411907,-0.371664618191462,0.6888429286011578,0.8916045191777034,0.7827126986955207
0.4927503058498312,-0.8395618577229312,-0.2961890486669951,0.6316016246126662,0.9734818831690097,0.6976020102921285
0.5419314886939245,-0.902287676807538,-0.21828847586993136,0.5738349312566566,1.0525268595892256,0.6139514533152841
0.591672121630905,-0.961187555173068,-0.13816437047575564,0.5154551546276693,1.1286972205754722,0.5336510186453282
0.6419617107680065,-1.0161548903498294,-0.0560507392563747,0.45637596763837235,1.2019507474410336,0.4598050774067711
0.6927652637645411,-1.0670914741208073,0.02778866424429306,0.3965126382598757,1.2722452298279887,0.39748519741027977
0.7440239705127144,-1.1139082682555488,0.11306346614821092,0.3357819967546629,1.3395384648398792,0.3543062188587664
0.7956560087369512,-1.1565262573265773,0.19946012952777994,0.2741021507540024,1.403788256157258,0.3389931154451497
0.847557474799667,-1.1948773575867235,0.28664573432505375,0.21139196118551207,1.46495241313915,0.35616335895289164
0.8996034390648608,-1.2289053603863243,0.37427206982724787,0.14757029657352816,1.5229887499136578,0.40231402496504065
0.9516491240176915,-1.2585668882964525,0.4619800278870474,0.08255508809550047,1.5778550844611348,0.46929829398472456
1.0035312019969396,-1.283832341992865,0.5494042835273949,0.016262212960252754,1.6295092376934557,0.5496449093083777
1.0550692078996107,-1.3046868160587999,0.6361782482382087,-0.051395760841543535,1.6779090325329202,0.6382509598613362
1.106067060598691,-1.3211309621948202,0.7219392801832435,-0.12051092959900145,1.723012292994812,0.7319284175548284
1.1563146851132244,-1.3331817788884461,0.8063341346936221,-0.1911814639069869,1.7647768432775452,0.8286887768720721
1.205589725824795,-1.340873307401426,0.8890246378139558,-0.26351302251843756,1.8031605068645287,0.927256124097888
1.253659339288336,-1.3442572149785856,0.9696935652525169,-0.3376201123394396,1.8381211056420768,1.0267876853314093
1.3002939357650438,-1.3434150726978928,1.0480568742762253,-0.41361724804691724,1.8696332198961465,1.126721988602138
1.3459943451940342,-1.3391510987452495,1.1242911081324842,-0.4911023236780717,1.8986907179856665,1.2268708115151208
1.3915592558884131,-1.3324566714251818,1.198905286063964,-0.5696519347587738,1.9266234566915739,1.3273572283777
1.4368740058958716,-1.3233362790128569,1.271968804343665,-0.6494320499706556,1.953413887574992,1.428168976960549
1.4815420883913386,-1.3115465541553986,1.3433213093814722,-0.7304753253777465,1.9786665518454263,1.5290867670685264
1.525370634370774,-1.2970757366083392,1.4129212254247276,-0.8125886676673033,2.0022889498518346,1.6299223086015595
1.5681605021786984,-1.2799265830085886,1.48075864716031,-0.8955920244572803,2.0241885827376334,1.7305291807454508
1.609707159113698,-1.2601169646181503,1.5468554193565762,-0.9793188157150502,2.0442729520835403,1.8307995606309113
1.6498016415206698,-1.2376803824881304,1.611265111873252,-1.0636159328455868,2.062449559519035,1.9306615740058926
1.688231586078082,-1.2126663886359663,1.6740728867680477,-1.1483432846469304,2.0786259063042376,2.030076927016709
1.724782323558614,-1.1851409021502006,1.7353952493551466,-1.233372874485131,2.0927094928846772,2.129038590303174
1.759238024933719,-1.1551864096271394,1.7953796698403117,-1.3185873984343577,2.104607818421269,2.2275683796879937
1.7913828883340124,-1.1229020400038854,1.8542040566970486,-1.4038783597790723,2.1142283802987785,2.325714327454636
1.821002354092559,-1.0884035046792504,1.9120760573918787,-1.4891437012079514,2.121478673616286,2.4235477738428406
1.8478843339161843,-1.051822894800866,1.9692321565623134,-1.5742849622687096,2.126266190663844,2.5211601355059643
1.871820439177774,-1.0133083287328244,2.025936536450921,-1.6592039762282622,2.128498420390061,2.6186593295918486
1.8926071924280998,-0.9730234439878348,2.0824796594634147,-1.7437991274179259,2.1280828478657785,2.7161658507650777
1.9100472055164979,-0.9311467292918122,2.139176528315688,-1.8279611974592516,2.1249269537497573,2.813808514933705
1.9239503072106823,-0.8878706939234648,2.1963645755356622,-1.9115688364728678,2.118938213762783,2.9117198981430517
1.9341346029418405,-0.8434008730088691,2.254401131265995,-1.9944837034691185,2.110024098177344,3.0100315121369223
1.9404274492927935,-0.7979546690203123,2.3136604165517074,-2.0765453285880295,2.098092071330582,3.1088687693112727
1.9426663261139907,-0.7517600312947519,2.374530008772305,-2.1575657586584844,2.0830495911690425,3.208345798927504
1.9406995897092667,-0.7050539769131694,2.437406726767579,-2.2373240566227364,2.064804108834248,3.308560183226937
1.934387091393483,-0.6580809577287489,2.5026918856867586,-2.3155607346331695,2.043263068299069,3.4095876862836727
1.923600646895316,-0.6110910796577974,2.5707858758291344,-2.3919722099570464,2.018333906065448,3.5114770499847165
1.9082057793789429,-0.5643330911861805,2.6420548544723044,-2.4661792726576484,1.989904805326865,3.6142072517949044
1.8873900149196943,-0.5178839973134949,2.7159327792076033,-2.537057242061537,1.9571522432074537,3.7165777686833392
1.8600723994273616,-0.47181265079535656,2.7916682297283866,-2.6038029410241976,1.918977985429224,3.817486248902684
1.8260185089615337,-0.42646526454075295,2.8696688554671286,-2.6666621364177416,1.8751576512202695,3.9174081086659904
1.7853276776617197,-0.38225829288560315,2.9505596212670517,-2.725587403820047,1.825791970380198,4.016793344760727
1.7379927387611882,-0.3395487329206526,3.03472603501525,-2.78015406945246,1.7708506718565054,4.115679622795299
1.6840237373405662,-0.29866708984917045,3.1225240457807084,-2.829834166210197,1.7103034755520614,4.21403818501082
1.6234457133392546,-0.2599132578845363,3.214269112316028,-2.8739897028938577,1.6441200946961736,4.311767936557902
1.5562962432542975,-0.22355246861459324,3.310224081512547,-2.9118666292075432,1.5722702385376115,4.408690365189881
1.4826227943833181,-0.1898113166271925,3.410585901464617,-2.942589643584906,1.4947236153699945,4.504545482265925
1.4024799521220417,-0.15887386647251958,3.515471211808531,-2.96515800172173,1.4114499359000205,4.598988999359419
1.3159265873019466,-0.13087783918725582,3.6249008746927283,-2.978442494915136,1.3224189169693819,4.691590993134888
1.2230230368830064,-0.1059108708283822,3.7387835335259525,-2.9811837788782087,1.2276002856411194,4.781836366293954
1.1238283775558258,-0.08400682998831521,3.8568983139950803,-2.971992245507749,1.126963783661412,4.869127489792836
1.018479750153764,-0.06514657400652614,3.978904641939873,-2.949305581225434,1.020561158176256,4.952785636497723
0.9079139325016793,-0.04928352437720648,4.104800001388404,-2.9112389349845627,0.909250556560568,5.03236477095692
0.7917450660936542,-0.03622997284760411,4.234530788118033,-2.856905655697114,0.7925735679520123,5.108146525019979
0.669307521223229,-0.025729081773415728,4.36762822455361,-2.785073905719168,0.6698018689245994,5.180039861645385
0.542296483262396,-0.017556323645916822,4.503519475495298,-2.6926384399879373,0.542580593330357,5.247093427285827
0.413000143929871,-0.011394231868944399,4.641227452039676,-2.576340535449179,0.4131572913624755,5.308344639919799
0.2836972518652532,-0.006835823199387919,4.779234910064481,-2.433322587185782,0.2837795961564365,5.363035067840556
0.15665769006452254,-0.0034278555285598145,4.915519364971191,-2.2612855742440026,0.15669518834309074,5.410706337964648
0.03414429400381217,-0.0007140040319321694,5.047613804115581,-2.0586475750910718,0.034151758589805875,5.451278286230352
-0.0815848180182477,0.0017238187667431514,5.172694570429669,-1.8246960144590043,0.0816030274083699,5.485096595697759
-0.18766895268805578,0.004213032461968236,5.287497045261412,-1.5595593307438467,0.1877162364995562,5.512699004095757
-0.2775174013479311,0.006862091489862177,5.3877048330769135,-1.2640273808780254,0.2776022268471993,5.5339975233071526
-0.34424272923811206,0.009562684889858819,5.468732808656208,-0.9415398877581442,0.3443755240658181,5.549192364003291
-0.38535914680047967,0.012088760535832316,5.527045883840861,-0.5990130936065003,0.385548713075386,5.559411199793934
-0.3999582842481157,0.014094380917293365,5.560183965301794,-0.24492527953200868,0.4002065475628032,5.565575812128788
-0.38713934960088575,0.015143870199172554,5.566793664227202,0.11150019824118632,0.3874354305094027,5.567910199912346
-0.34600603737286556,0.014782689347194344,5.546735762788032,0.46059815548464483,0.3463216796604112,5.565826828336252
-0.27698685457238603,0.012681335810985411,5.501439585464436,0.792979989971615,0.2772769984759917,5.558296031789822
-0.18553150821985898,0.008916789770388744,5.434509050158564,1.1016693374827724,0.1857456585822261,5.5450485972086
-0.07809989709081676,0.003854191205180457,5.350138718667166,1.3824896880876465,0.07819494047214473,5.52587206209574
0.04171585830457388,-0.002065162072542376,5.251873410063104,1.6329039355092327,0.04176694540510657,5.49986814186753
0.17049325738732846,-0.008255519504177999,5.143204141235215,1.8520180066142151,0.17069301220854266,5.466490605063028
0.304799881019804,-0.014028458989244536,5.027417771831946,2.0404613449240414,0.3051225411720668,5.425717644022854
0.4412006237329029,-0.01865384650115402,4.907400136047033,2.2001855952317224,0.44159478752765097,5.378047298856678
0.5767199747228736,-0.021441598886114625,4.785441070672992,2.3339017965281137,0.5771184206097957,5.324241151255363
0.709852774486016,-0.021817191992644574,4.662977562628238,2.4438611194281994,0.7101879689997139,5.264581362333308
0.8395833224299313,-0.019295225605480654,4.540977038943118,2.532150166725064,0.839805013698804,5.199255421217002
0.9649230858133927,-0.01346744821100151,4.420409510606659,2.6010372398861774,0.9650170639408175,5.128880478694791
1.0854367406578909,-0.004022413883937542,4.302094758164146,2.6524789862867806,1.0854441937674544,5.054074008254763
1.2006879490852993,0.009273596713377057,4.186617358019737,2.6883394543867767,1.2007237611851713,4.97543303889066
1.3102237462905062,0.02657257155387035,4.0743441454649245,2.710378108596373,1.3104931769767114,4.893508936054246
1.4135771931803311,0.04794074392121585,3.965443100415976,2.720231026806559,1.4143899023986644,4.8087831955535005
1.510271026271386,0.07335530942648458,3.8599033203236575,2.719395499566012,1.512051445624745,4.721648602480438
1.6001493475270145,0.10272827476483362,3.7577731652465265,2.709102152855441,1.603443492246387,4.632504035190135
1.683480543052445,0.13594306769209102,3.6591633803059413,2.69013592080002,1.6889604070225246,4.541619525692412
1.7602376786999663,0.17282309535522328,3.5639285349491194,2.6632419133014147,1.768701361961144,4.449094749608054
1.8302397909735768,0.21313398575904768,3.4719398595460382,2.629347659578346,1.8426078769907992,4.355207859934436
1.8935500091936663,0.256620002669496,3.3832155916926587,2.5893044121879143,1.9108598753146255,4.260357388629281
1.950240390979852,0.3029981305106283,3.2976911611810134,2.543871681740701,1.9736376186377735,4.164858956518653
2.0003939057975213,0.35196333189544043,3.215231882571051,2.4937208411904246,2.031121356628107,4.068950686907973
2.0441064103571986,0.40319360847706587,3.1356450043609865,2.4394395598928584,2.0834913253431484,3.9727993857913684
2.0814882470458924,0.4563548364721996,3.0586907749110277,2.3815369937655686,2.1309277461616927,3.8765071532501736
2.1126654546257697,0.5111053668909936,2.9840924864596046,2.3204495926985333,2.1736108251556643,3.780118289154382
2.1377805897002102,0.5671003781121012,2.911545483000627,2.2565473908880986,2.211720752842426,3.683626369069648
2.1569931656740353,0.6239959671004801,2.8407251391329083,2.1901406520891227,2.245437704262169,3.5869813760368268
2.1704797231346378,0.6814529652097062,2.771293835348568,2.1214867495471283,2.274941839329462,3.490096782375099
2.178216708162411,0.7390612772984682,2.702782682822903,2.050959299753806,2.300182514349662,3.392855475821803
2.1802847119940716,0.7964336342417281,2.6348756596268,1.9791204478345839,2.321195372885824,3.295373649334887
2.1776479424694304,0.8535344996933543,2.5678456799197327,1.9061214841364833,2.3389467081376885,3.1979885159532864
2.171107896927765,0.9103514811133591,2.501763204572896,1.8319575834161808,2.354240709712452,3.1007882415913053
2.1607205907980145,0.9666332286622797,2.436176176638575,1.7569202250625264,2.3670853956400864,3.0036183247635018
2.146537771750351,1.0221208370638712,2.370628147029057,1.6812800616529198,2.377468277624564,2.9063001319887913
2.128626421133958,1.076555776389157,2.304678289213051,1.605280197590504,2.385376863396311,2.8086414028042457
2.1070687044264043,1.1296812342271705,2.2379083994374134,1.5291403703910529,2.3907986565451695,2.7104435571751373
2.0819617907107215,1.1812434450583087,2.1699293708204275,1.4530611447714668,2.393721156374028,2.611509173790837
2.0534175410040123,1.2309929953925347,2.1003871350551355,1.3772280002130235,2.394131857774014,2.5116494742849538
2.021562066484907,1.2786860932418398,2.0289680680171984,1.3018152027381897,2.3920182511220114,2.41069165243374
1.986535158881023,1.3240857906538972,1.955403856371127,1.226989362967105,2.387367822201264,2.3084858973676874
1.948489596465159,1.3669631483414342,1.8794758215906024,1.152912594973798,2.380168052146,2.2049119745678936
1.907590330252579,1.4070983318977863,1.8010186959655945,1.079745203926682,2.3704064174108783,2.0998852465361724
1.864013556075797,1.4442816296890877,1.719923842503982,1.0076478448637365,2.3580703897661124,1.9933620351737902
1.8179456792214777,1.4783143832517265,1.6361419075053274,0.9367831101099837,2.343147436319143,1.8853442489058876
