a_x1,a_y1,a_x2,a_y2,a_total1,a_total2
-6.7554320153885286,7.8304127147584275,6.770082008806293,6.402296275146802,10.341722535341333,9.317907919738275
-6.112464755811215,8.378157256172981,7.081179426885365,6.2862051625682716,10.370908561943752,9.468868856502583
-5.4051034772929,8.880680436408095,7.383841172202506,6.222428799923071,10.396231462113821,9.656072215265633
-4.636028676312377,9.32890333090491,7.6820716026455065,6.204692229836216,10.41735087462064,9.874838215138636
-3.8088701137714858,9.713811282686846,7.977995894149763,6.225341077815913,10.433868945853014,10.119451073166601
-2.9282220670862653,10.026590383748804,8.271779001883528,6.275638073011914,10.445429584160479,10.382964946461003
-1.9996367614067863,10.258770433379404,8.561608907396678,6.346071685889487,10.451838019331761,10.657099648856736
-1.0295939388344675,10.40237139630902,8.843743521623477,6.426671914022978,10.453200196381621,10.932241827125349
-0.02544498118865536,10.450049984271693,9.112619583348156,6.507328998231165,10.4500809624062,11.19755180215928
1.0046694511096945,10.395242667091622,9.361020966360238,6.578111564525148,10.443678988446322,11.441165381549881
2.0241572695531436,10.242098190520782,9.590410914194491,6.616822175498348,10.44020057260175,11.651537117705436
2.9822932262595523,10.007231233629012,9.798325538009358,6.604740486137084,10.442162125283904,11.816504569373496
4.05466706670598,9.621272142322505,9.916113906189224,6.614325495141366,10.440747227016903,11.919673517181433
5.086317230720684,9.128013410145693,10.005556620878606,6.557110289965166,10.44946179414642,11.962727893268106
6.053305818723487,8.539146875251134,10.063984900707402,6.424342211233494,10.467069345910671,11.939680269115376
6.949624342464942,7.861842674083138,10.082904271409987,6.2180396780559875,10.493133408730491,11.846053181726662
7.770213780838305,7.10402112267532,10.055215970830082,5.942033585007917,10.528216292959916,11.679688837695908
8.511053277954815,6.274201866649649,9.975322463726455,5.601729463088692,10.573723892917544,11.440560791891347
9.169225370215619,5.381349182663264,9.839198339330167,5.20387262912142,10.631726713735466,11.130593618527119
9.742957655025887,4.4347169488170515,9.644429641277306,4.756318463239534,10.704762411364053,10.75349191794468
10.23164140003698,3.443696728870346,9.390224828239626,4.2678099167844294,10.79562563723766,10.314578217779506
10.635828128682945,2.4176722413235896,9.077400704313126,3.747764250465525,10.907152655452752,9.820638493689291
10.91870276790674,1.398877498670067,8.734371601699454,3.194827603867196,11.007948418764494,9.300331751878838
10.971121730481054,0.5068132401094325,8.467847240953153,2.5780481993551967,10.982821663187643,8.851596997961243
10.981379071354851,-0.3889014198327553,8.175253833273262,1.9612957048534432,10.988263312422863,8.407226420189104
10.923806534456064,-1.2568230632345152,7.865175854979199,1.3529839437016389,10.995869834374323,7.980699015854577
10.799289592576606,-2.0847160463964656,7.547939267902347,0.7583098194841102,10.998667951094637,7.585935734915518
10.615121612087345,-2.866295462131438,7.230606244281819,0.18274319726055127,10.995292470673034,7.232915161675286
10.37869254713535,-3.5962222806037305,6.92014971120906,-0.36947803507827937,10.98408274183482,6.930006208074575
10.097351219396893,-4.2700723261554385,6.623274950386615,-0.8953519363024693,10.96312087493586,6.683518995129691
9.778279177088365,-4.8842906859717505,6.346257352928591,-1.3930876280944533,10.930280836746617,6.4973591196077525
9.428377737180137,-5.436134554562723,6.094798313121095,-1.8620545833976934,10.883283771466445,6.372896809864107
9.054169305061219,-5.923607476419063,5.87390096610105,-2.3027092173009325,10.819755419573982,6.3091348296739955
8.661713605189021,-6.345387817617416,5.687767253340677,-2.7165019563201263,10.737282204277026,6.303180086818528
8.259948564699643,-6.705744996168248,5.535410683752906,-3.1043021467111034,10.639255906552826,6.346452808922554
7.886640216131978,-7.054999744131412,5.3780067706250465,-3.455666749508052,10.581687733457482,6.392541709566265
7.538406865708809,-7.390105772598878,5.218369516520963,-3.770806143864372,10.55657337411932,6.438195351615274
7.201600048763599,-7.689952525097683,5.074614474077619,-4.055021074687853,10.535578441671255,6.495760769662065
6.87842980973936,-7.955397960590696,4.9488832313478,-4.310091576981946,10.516708294845952,6.562646923268549
6.571019533707339,-8.187585032231237,4.8428658442124,-4.537797976049282,10.498325884272234,6.636637707188486
6.281233738914639,-8.38767457019166,4.757960626941834,-4.739922381300032,10.47888266841076,6.716029594059105
6.010679801302208,-8.556824055283235,4.695275839878443,-4.91822384092233,10.456935955950776,6.799598588296446
5.760711014899669,-8.696168838556778,4.6556330577654945,-5.074415946807556,10.431162153177004,6.886553301164067
5.532430740915763,-8.806805888946094,4.639571985902383,-5.210146998975232,10.400366333384865,6.976479052021929
5.326697422804595,-8.889780117440491,4.647356513035823,-5.326982807476595,10.363488600396751,7.069276369644047
5.144130271758311,-8.946073296150967,4.678981813836342,-5.426392181524008,10.319607728636088,7.165096155803919
4.985115456076639,-8.976595562766153,4.734182339404274,-5.509735128983539,10.267942540153172,7.2642730960697355
4.849812658155448,-8.982179476381225,4.812440560967856,-5.5782537663836065,10.207851437257935,7.367258596996681
4.7381618935093,-8.96357656797992,4.91299635903557,-5.63306591732395,10.138830456178972,7.474554491928832
4.64989051678182,-8.921456308761243,5.034856976504645,-5.675161357909842,10.060510150444324,7.58664887893005
4.584520369329019,-8.856407400793112,5.176807480491712,-5.705400648645847,9.972651556412451,7.703955623680824
4.5413750511716025,-8.768941277239234,5.337421701236623,-5.724516474803393,9.875141440965487,7.8267591816234585
4.519587326584708,-8.659497683752067,5.515073639554419,-5.7331174004126195,9.76798698491826,7.955166395281872
4.518106696278213,-8.52845219706785,5.707949353525503,-5.731693924023292,9.651310014533026,8.089066760825858
4.535707190329055,-8.376125522571371,5.914059353099126,-5.720626708067586,9.525340859322265,8.228102330734313
4.597449357889821,-8.252124151092088,6.1084499264648695,-5.673656029613882,9.446379920551516,8.336877907616413
4.694295533020888,-8.139511414327623,6.302894993586043,-5.594090644935447,9.396172444953825,8.427356373378682
4.71507916261572,-7.836756728275509,6.586242138269425,-5.603141844276993,9.145858490481055,8.64718358952807
4.744519084175757,-7.51124547399287,6.870637878045517,-5.624808439425348,8.884214647940826,8.879421987464298
4.784436687952686,-7.171964239429305,7.147967698637555,-5.65516726584517,8.621363318679967,9.1145136472251
4.832228217089191,-6.819548372021373,7.414271401588259,-5.694368042347657,8.358030242848631,9.348649518412797
4.885303334493019,-6.454652416050409,7.665747389400234,-5.74244449455296,8.094981561562323,9.578066183270927
4.941096997756826,-6.077966237054009,7.898787055453099,-5.799340837977748,7.833014306128261,9.799142365657817
4.997081463051867,-5.690229460378891,8.11000920230321,-5.8649385324939205,7.572947541092598,10.008484063601975
5.050778446541018,-5.292244107938024,8.296294315329101,-5.9390830279676186,7.315614165198164,10.20299988139052
5.099771442166596,-4.884885329503364,8.454818504104319,-6.021610181856005,7.061853400116371,10.379968454652293
5.141718166118441,-4.469110138618,8.58308691629847,-6.112371990885507,6.812504027954081,10.537099808187053
5.174363071084072,-4.045964077773513,8.678966426939422,-6.211261240046465,6.568398473755399,10.672592207708734
5.1955498482465465,-3.6165857542036743,8.740717411555881,-6.318234635737909,6.330357868487663,10.785185662792935
5.20323381193918,-3.1822092051565463,8.767024421782509,-6.433333953736471,6.099188267883702,10.874212751846889
5.1954940416363815,-2.7441640712870843,8.75702559856544,-6.556704700173465,5.875678240579725,10.939646880005187
5.170545138617373,-2.3038735772561507,8.710340678375987,-6.688611751849027,5.66059806826618,10.98214741752925
5.126748440736324,-1.8628503411176298,8.627097470844602,-6.829451413749871,5.4547008137930355,11.003100353274228
5.0626225285399205,-1.422690056859226,8.507956711773353,-6.979759303990218,5.2587254980999,11.004652077691837
4.976852849463858,-0.9850631185272452,8.354135219400307,-7.140213450745274,5.073402569548286,10.989732634883724
4.868300284707954,-0.5517042783661401,8.167427304042356,-7.311631959822572,4.899461732971801,10.962063249348429
4.736008485307513,-0.1244004555503193,7.950224398182162,-7.494964586413641,4.737642013306397,10.926141227947108
4.5815838907387105,0.29266048323271043,7.706764744754758,-7.6892631279403885,4.590921596621148,10.886642746122355
4.549357913173589,0.559281512505418,7.524835179725767,-7.792254983164273,4.583607011119682,10.832468887778399
4.554511243563295,0.7782650660441324,7.383077570983907,-7.9019573107600145,4.620526937565579,10.814377640911163
4.499375807926901,1.0439893379383685,7.21501338130037,-8.03810970857395,4.618906407223126,10.801278895548165
4.425307074667409,1.31159768858182,7.041217125253507,-8.154336717762808,4.61558568350698,10.773669101639328
4.331636412023817,1.5796716573206329,6.864846100188917,-8.251909071690644,4.61068721026624,10.734063317622518
4.217779175999471,1.846729231909548,6.689070762580452,-8.332161614946745,4.604353378432633,10.68497004415083
4.083242879613428,2.111232522500021,6.517064322233512,-8.396451278355702,4.5967570283815915,10.628853251876707
3.9276347052995364,2.371596587077963,6.351992242598333,-8.446112724325513,4.5881134194909805,10.56809470065644
3.75066821727145,2.6261993845844267,6.197001181381853,-8.482412165582911,4.578693621945218,10.504957867068152
3.55216913133882,2.8733928152715578,6.055206863520468,-8.506499884089623,4.568839218936315,10.441554981804297
3.3320800034071785,3.1115147908360656,5.929680349415533,-8.519362000965854,4.558978113864728,10.379818782124554
3.090463703971415,3.3389022598900984,5.823432144560504,-8.52177207570809,4.54964110745715,10.321480574637475
2.8275055545862204,3.5539050979719358,5.739393594266535,-8.514243141781956,4.541478735677053,10.268056052987285
2.543514014173541,3.7549007557292633,5.680395019986339,-8.49698081815756,4.53527763490543,10.2208400147553
2.2389198170915527,3.9403095446654897,5.64914008175753,-8.469838170961065,4.53197542525853,10.180910681544582
1.9142734823235312,4.108610427383421,5.648175896138694,-8.432273036733708,4.532672788667943,10.149143782593113
1.5702411327383912,4.258357168881899,5.679858500545461,-8.383308557523176,4.538641095384323,10.126235971814001
1.2075985857596525,4.388194697713889,5.74631333400538,-8.321497717397339,4.551323659043927,10.112736582805722
0.8272237013257673,4.496875521022344,5.849390500915086,-8.244892708453554,4.572328564703665,10.109086259702517
0.4300869995946519,4.583276035891307,5.990614699170267,-8.151019990304917,4.603411131801707,10.115660697960625
0.017240589280538093,4.6464125816756665,6.171129826505142,-8.036861937771963,4.646444567308715,10.132817630964702
-0.4101945229443913,4.685457083764519,6.391638428950679,-7.898845995485507,4.703378320999991,10.160945323484254
-0.8510426405491662,4.699752149282702,6.652336323101316,-7.732842270999036,4.776185071866486,10.200511170711136
-1.3040889701846485,4.688825489293384,6.952842907345416,-7.534170498711558,4.866799000493508,10.252109519405215
-1.7718055595866953,4.653420607335686,7.2866990255599235,-7.2924006288687115,4.979319058843162,10.308981017589504
-2.38718417937118,4.62710834842689,7.474110336552778,-6.869017658028303,5.206609258848015,10.151144216750627
-3.070875395996864,4.577946685897152,7.657832677499692,-6.466772994711277,5.512519528913764,10.023051146318128
-3.7330919190755436,4.48246108777265,7.926692345100965,-6.09249424491881,5.833389467510557,9.997546581949546
-4.3969361746272995,4.350091848926284,8.235282661723716,-5.680774182061856,6.1851715269538845,10.00455275492452
-5.060584617698912,4.1832782320708315,8.581166805166252,-5.221645611294171,6.565769828421379,10.044999085516874
-5.722421866141364,3.984874053611302,8.96087574577243,-4.704437720901731,6.973186734717304,10.120722721279131
-6.381067329320667,3.758141572922604,9.36978854798432,-4.11783850849368,7.405514725085135,10.234721853375966
-7.035396793653771,3.506744123212016,9.802014297480307,-3.4499713689806613,7.8609199455175585,10.39142852233487
-7.68455829076789,3.2347380438706512,10.25027732894317,-2.688486903616433,8.337623542513397,10.596987645135924
-8.327981593035323,2.946564497032999,10.705807677770835,-1.8206710521210145,8.833884748462054,10.859519377645054
-8.965380698019803,2.6470417545626987,11.158238966491865,-0.8335706879214464,9.34798807823504,11.189331388653178
-9.596748675684418,2.3413585235402516,11.595516268386318,0.28586215209947563,9.878235919434463,11.599039386967126
-10.222344257886277,2.035068836305133,12.003816869345414,1.5506062153183444,10.42294715017019,12.103553158794545
-10.826311497045715,1.7332103088563233,12.373047454024137,2.9821893082882713,10.964170675695907,12.727362506426932
-11.264738869840764,1.4362270070817444,12.780845363792459,4.623526610637793,11.355927519210942,13.59143136437259
-11.94580063848265,1.171872588532809,13.139365824787388,6.232262590994437,12.00314284919275,14.54249054600688
-12.51722082662831,0.9262054480900291,13.453501975040862,8.119721054599173,12.551441102704072,15.713897842258282
-12.859584557946098,0.7067116257842527,13.6975699631084,10.348884998500726,12.878988948088447,17.167493806797857
-12.97382404069236,0.5244743112548373,13.816483750458271,12.887436328343222,12.98442080117605,18.89394713509536
-12.860893793818272,0.3862957409225473,13.75740636289843,15.687549734683378,12.866693964469981,20.86541268492149
-12.521610653967713,0.294616199708908,13.472227727462675,18.685445451084227,12.525076130494723,23.035772000218667
-11.956565878962218,0.24761132931729543,12.920241213586525,21.801626779671363,11.959129524692415,25.342524800369503
-11.166110703045346,0.2394656658580337,12.0708958959682,24.941895034615698,11.168678168780255,27.70928825590959
-10.029499403982307,0.25787923044793815,10.86663857541364,28.032414371672818,10.032814161140326,30.06493122283563
-7.92222063826079,0.2714027633252712,9.15487743012375,31.01486921151828,7.92686818997426,32.337809031660974
-5.409499874197353,0.268175797994058,7.034512090619442,33.41813191383394,5.416143198584296,34.15048902963876
-2.8055603547637036,0.2365341160714467,4.61644033127434,35.01872155766451,2.815513681779497,35.321698442536054
-0.11134730727397395,0.1641888361444708,2.0045483446201686,35.72802369441892,0.19838396293965058,35.78421287627938
2.672570449790522,0.04549912237499138,-0.683930499323694,35.485786764665434,2.6729577211827364,35.492376973587014
5.545865333367908,-0.11766305660023775,-3.3236382082226346,34.263985092577585,5.54711338362039,34.42480566921964
8.244167390167906,-0.30218737993430705,-5.726538021031703,32.145905437919055,8.249703823150227,32.65199035480005
10.028610811066999,-0.44996891897690694,-7.6461829330816276,29.530226194810204,10.03870045513338,30.504071409613562
11.436225092515635,-0.5615382743517088,-9.211009298899496,26.577679856043645,11.450003039311655,28.128557709821546
12.502962835483416,-0.6211485105373132,-10.422399360192161,23.455086778789248,12.518382688575318,25.666466531719323
13.226761501250948,-0.6156849043034843,-11.289720551619999,20.323904627986238,13.241083328503052,23.24906212003296
13.607701900517661,-0.5377484048128095,-11.844396055153302,17.32707436631707,13.618323111170138,20.988502185892475
13.645166493559506,-0.3864040200667055,-12.135127574672177,14.585830845157595,13.650636494452657,18.97387105197882
13.431599834236652,-0.17058890644842375,-12.23229368706115,12.130666173861417,13.432683078300824,17.227364008117483
13.168333558439201,0.09554540376374018,-12.235915220280807,9.839206541575667,13.168680178001757,15.70119761819731
12.751829920755096,0.4083434803916112,-12.13978941200623,7.800945108337897,12.758366303169197,14.43015008761723
12.291054803260531,0.7560464430253219,-11.949602749618073,5.962692109252524,12.314285785248165,13.354650989951857
11.787573434670241,1.1310714155220587,-11.689684788396148,4.3153688215879935,11.841714826187745,12.460784025028042
11.239618009125952,1.5254715018213985,-11.382699760456996,2.849552704791223,11.342666189831103,11.733959453402365
10.645634272474394,1.9308636713091614,-11.049488107994295,1.5537704062861752,10.819323619361006,11.158198327873459
10.004384416112641,2.3384971676864685,-10.70894069278569,0.41484265210888355,10.274058426378307,10.716972762287398
9.315043435480126,2.7393330202662254,-10.377907369659537,-0.5817809947701135,9.70947885320331,10.39420177306124
8.642645151394433,3.1293854543359116,-10.027697614751286,-1.47482967800202,9.191755465346697,10.135573098350392
8.006927714586585,3.506930172530121,-9.674537416377548,-2.314623486671042,8.741249948469434,9.947570361949614
7.3291479877881685,3.8616993545637,-9.353384685915486,-3.0587992115502707,8.28427016290132,9.840836229675753
6.657274044479187,4.192416548120417,-9.025952659620193,-3.7132726823189515,7.867379119900742,9.759929068746402
5.992107555894709,4.496089630587154,-8.701156057484969,-4.287368146289198,7.491339995467018,9.70008465728638
5.334630724985207,4.7702603120710805,-8.386625158741776,-4.790091397064017,7.156372573928545,9.658180840379165
4.686041535585136,5.0129869246143794,-8.08873870752874,-5.230046544881266,6.862144211511722,9.632293638604368
4.047716875438328,5.222822336394383,-7.812719558842181,-5.615353458372407,6.607714057164422,9.621371075245467
3.4211740949627534,5.398791017033344,-7.562735485259563,-5.95357925386015,6.391508165812208,9.624971374087208
2.8080319794967155,5.540364960641708,-7.342002547334801,-6.251683479333502,6.211335403516915,9.64305697021656
2.2099720083764534,5.647438281335585,-7.1528887437689335,-6.5159764423913575,6.0644484843472855,9.67583414381083
1.6287006711938583,5.720300398542519,-6.997015961001208,-6.752089969644004,5.947646805747045,9.723628505690293
1.0659135094344863,5.7596078236808514,-6.875358535109925,-6.9649597582464295,5.857410169366716,9.786788003236866
0.47993609911457297,5.750532931653774,-6.81316973951794,-7.126424710459445,5.77052576956969,9.859270310389604
-0.0667489335487706,5.712463985609575,-6.754653495063553,-7.226977903001084,5.712853945885221,9.892146048701475
-0.46007761747450954,5.696288931625327,-6.637936450408422,-7.358215043879401,5.714838493488528,9.909870279253605
-0.8466234817502509,5.655743956091637,-6.565342123889561,-7.459732320037057,5.718759569759687,9.937370048977957
-1.2287602829738742,5.589349204182713,-6.53894605738779,-7.5327318790230775,5.7228206646121595,9.97496190983594
-1.6049669627492982,5.49707495445526,-6.557550258593947,-7.580172770216356,5.726582925830726,10.02299778610746
-1.9737208904060335,5.379025922736842,-6.619231333043996,-7.604600069454281,5.729702787291861,10.081873122425984
-2.3335109077631695,5.235440553298248,-6.721392644128384,-7.608137404996076,5.731937800061123,10.151890161435139
-2.6828504526303183,5.066689170763167,-6.860817273545435,-7.592491873797211,5.733151463576333,10.23312007721282
-3.0202906387701116,4.873270986015201,-7.033721432359894,-7.558970408979783,5.733317159008381,10.325273402281942
-3.3444331701471057,4.655809964275929,-7.23580816181995,-7.508506526491992,5.732521230054997,10.427587928808514
-3.6539429691089764,4.415049578653152,-7.462321325065114,-7.4416962597707625,5.730965189517931,10.538741992344614
-3.9475604015806747,4.151846487316733,-7.708100024083698,-7.358841985291961,5.728966955601338,10.656798832002734
-4.224112987692806,3.8671631872424586,-7.9676336757928805,-7.260002745921817,5.72696094360336,10.779184860759235
-4.482526492828195,3.5620597114595225,-8.235118045837272,-7.14504959485467,5.725496759837502,10.902701634998895
-4.721835302664839,3.2376844503557236,-8.504512566893938,-7.013724408945151,5.725236172034059,11.023568573066072
-4.941191995352732,2.895264190029587,-8.769599260781748,-6.865700559482248,5.726947971215173,11.137491430622006
-5.139876035157891,2.5360934722550357,-9.024043540166,-6.700643782129238,5.731500305923834,11.239750393571866
-5.317301524020713,2.161523390917604,-9.261457090234192,-6.518271558954281,5.739850073550435,11.325301388948617
-5.47302396066101,1.7729499487382778,-9.475462924926513,-6.318409317261704,5.753029010417086,11.388884666292675
-5.6067459705958225,1.3718021057773013,-9.659762581792956,-6.101041765594535,5.772126245692096,11.425135612417744
-5.718321985018502,0.9595296570583316,-9.80820527026759,-5.866357731211192,5.7982672831735185,11.428693873503054
-5.807761860790804,0.5375910815739643,-9.914858625289481,-5.614786936219285,5.832589648058925,11.394307960495713
-5.971657733764021,-0.01019690958254754,-10.047578670040245,-5.412377321895176,5.97166643962878,11.412609929600368
-6.264882038491691,-0.7772888620067888,-10.217349060785141,-5.280358698872957,6.312917307490698,11.501148195666827
-6.4252292537674744,-1.4561724104583165,-10.23352651878505,-5.100941065038508,6.5881719051986884,11.434363329878627
-6.5326069264967135,-2.127570890540615,-10.176689305949361,-4.960982383492058,6.8703355922683,11.321499522551889
-6.592320223822712,-2.7890465040503223,-10.05159815063494,-4.858806221880765,7.158035088987568,11.164346075056745
-6.608353465520619,-3.43653639158075,-9.862782023216008,-4.791495179731515,7.448497693892186,10.965076164571919
-6.584973282885198,-4.0663258419774975,-9.61576440334222,-4.756224121033351,7.739307397270498,10.72774873634179
-6.5266663331832175,-4.675066935608524,-9.31689051772766,-4.7502626812886035,8.028301456542806,10.457984722716265
-6.4380764777966,-5.259787584829947,-8.973159120280751,-4.7709734078350765,8.313494702680043,10.162665588129281
